,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,seqno,object_type,v_object_name,object_name,field_name,data_type,pk_fk,required,sample_value
1232,1232,1232,3338,3338,123,View,vBDMSPatientNewBorn,BirthScore,SCORE0UID,int,FK,N,5067
1233,1233,1233,3339,3339,123,View,vBDMSPatientNewBorn,BirthScore,SCORE1UID,int,FK,N,5067
1234,1234,1234,3340,3340,123,View,vBDMSPatientNewBorn,BirthScore,SCORE2UID,int,FK,N,5067
1235,1235,1235,3341,3341,123,View,vBDMSPatientNewBorn,BirthScore,StatusFlag,nvarchar,,Y,A
1236,1236,1236,3342,3342,124,View,vBDMSPatientOrder,ItemAverageCost,ItemMasterUID,int,FK,Y,2
1237,1237,1237,3343,3343,124,View,vBDMSPatientOrder,ItemAverageCost,AvgCost,float,,Y,240
1238,1238,1238,3357,3357,124,View,vBDMSPatientOrder,PatientOrder,IdentifyingUID,bigint,FK,N,
1239,1239,1239,3370,3370,124,View,vBDMSPatientOrder,Prescription,PRSSTUID,int,FK,N,67963
1240,1240,1240,3372,3372,124,View,vBDMSPatientOrder,Request,UID,bigint,PK,Y,59605
1241,1241,1241,3373,3373,124,View,vBDMSPatientOrder,Request,StatusFlag,nvarchar,,Y,A
1242,1242,1242,3374,3374,124,View,vBDMSPatientOrder,Request,RequestNumber,nvarchar,,N,
1243,1243,1243,3407,3407,124,View,vBDMSPatientOrder,PatientOrderDetail,OwnerOrganisationUID,int,FK,Y,18
1244,1244,1244,3417,3417,124,View,vBDMSPatientOrder,PatientOrderDetail,Discount,float,,N,
1245,1245,1245,3443,3443,124,View,vBDMSPatientOrder,Speciality,Name,nvarchar,,N,______ (ORTHOPAEDIST)
1246,1246,1246,3457,3457,125,View,vBDMSPatientOrderDetail,PAtientBillableItem,StatusFlag,nvarchar,,Y,A
1247,1247,1247,3460,3460,125,View,vBDMSPatientOrderDetail,PAtientBillableItem,ItemMultiplier,float,,N,1
1248,1248,1248,3461,3461,125,View,vBDMSPatientOrderDetail,PatientBillableItem,PayorUID,int,FK,N,
1249,1249,1249,3462,3462,125,View,vBDMSPatientOrderDetail,PAtientBillableItem,PatientOrderDetailUID,bigint,FK,N,
1250,1250,1250,3479,3479,125,View,vBDMSPatientOrderDetail,PatientOrder,IsIPFill,nvarchar,,N,
1251,1251,1251,3487,3487,125,View,vBDMSPatientOrderDetail,Prescription,VerifiedByUserUID,int,FK,N,
1252,1252,1252,3488,3488,125,View,vBDMSPatientOrderDetail,Prescription,VerifiedDttm,datetime,,N,
1253,1253,1253,3517,3517,125,View,vBDMSPatientOrderDetail,PatientOrderDetail,InstructionText,nvarchar,,N,
1254,1254,1254,3522,3522,125,View,vBDMSPatientOrderDetail,PatientOrderDetail,PatientPackageUID,bigint,FK,N,
1255,1255,1255,3536,3536,125,View,vBDMSPatientOrderDetail,PatientOrderDetailHistory,UID,bigint,PK,Y,45630
1256,1256,1256,3537,3537,125,View,vBDMSPatientOrderDetail,PatientOrderDetailHistory,PatientOrderDetailUID,bigint,FK,Y,0
1257,1257,1257,3538,3538,125,View,vBDMSPatientOrderDetail,PatientOrderDetailHistory,Comments,nvarchar,,N,
1258,1258,1258,3539,3539,125,View,vBDMSPatientOrderDetail,PatientOrderDetailHistory,StatusFlag,nvarchar,,Y,A
1259,1259,1259,3599,3599,127,View,vBDMSPatientPresEng,DrugInstruction,DrugCatalogItemUID,int,FK,Y,1
1260,1260,1260,3600,3600,127,View,vBDMSPatientPresEng,DrugInstruction,INSTYPUID,int,FK,Y,4849
1261,1261,1261,3601,3601,127,View,vBDMSPatientPresEng,DrugInstruction,InstructionText,nvarchar,,N,Keep In Refrigerator
1262,1262,1262,3602,3602,127,View,vBDMSPatientPresEng,DrugInstruction,StatusFlag,nvarchar,,Y,A
1263,1263,1263,3612,3612,127,View,vBDMSPatientPresEng,Prescription,OrderToLocationUID,int,FK,N,
1264,1264,1264,3616,3616,127,View,vBDMSPatientPresEng,PrescriptionItem,IdentifyingOID,int,,Y,39
1265,1265,1265,3618,3618,127,View,vBDMSPatientPresEng,PrescriptionItem,ROUTEUID,int,FK,N,67967
1266,1266,1266,3625,3625,127,View,vBDMSPatientPresEng,PrescriptionItem,DrugDuration,nvarchar,,N,1
1267,1267,1267,3634,3634,127,View,vBDMSPatientPresEng,Itemmaster,UID,int,PK,Y,2
1268,1268,1268,3636,3636,127,View,vBDMSPatientPresEng,Itemmaster,StatusFlag,nvarchar,,Y,A
1269,1269,1269,3638,3638,127,View,vBDMSPatientPresEng,Itemmaster,DrugCatalogItemUID,int,FK,N,
1270,1270,1270,3709,3709,129,View,vBDMSPatientPresEngFromOrderItem,PatientOrder,AuthorizedByUID,int,FK,N,
1271,1271,1271,3721,3721,129,View,vBDMSPatientPresEngFromOrderItem,PatientOrderDetail,ROUTEUID,int,FK,N,
1272,1272,1272,3725,3725,129,View,vBDMSPatientPresEngFromOrderItem,PatientOrderDetail,DrugDuration,nvarchar,,N,1
1273,1273,1273,3747,3747,130,View,vBDMSPatientPresThai,DrugInstruction,LocalInstructionText,nvarchar,,N,_______________
1274,1274,1274,3793,3793,131,View,vBDMSPatientVisit,PatientServiceEvent,UID,bigint,PK,Y,6893900
1275,1275,1275,3796,3796,131,View,vBDMSPatientVisit,PatientServiceEvent,CWhen,datetime,,Y,Jan  6 2017 11:15AM
1276,1276,1276,3797,3797,131,View,vBDMSPatientVisit,PatientServiceEvent,MWhen,datetime,,Y,Jun  8 2014  2:31AM
1277,1277,1277,3847,3847,131,View,vBDMSPatientVisit,PatientVisit,ReferredBy,nvarchar,,N,
1278,1278,1278,3852,3852,131,View,vBDMSPatientVisit,PatientVisit,CurrentServiceUID,int,FK,N,
1279,1279,1279,3853,3853,131,View,vBDMSPatientVisit,PatientVisit,IsBillFinalized,nvarchar,,N,
1280,1280,1280,3937,3937,133,View,vBDMSPatientVisitList,PatientVisit,ConsultationDttm,datetime,,N,
1281,1281,1281,3940,3940,133,View,vBDMSPatientVisitList,PatientVisit,CurrentCareProviderUID,int,FK,N,
1282,1282,1282,3952,3952,134,View,vBDMSPatientVisitPayor,PayorAgreement,OPDCoverPerDay,float,,N,
1283,1283,1283,3954,3954,134,View,vBDMSPatientVisitPayor,PayorAgreement,IsLimitAfterDiscount,nvarchar,,N,Y
1284,1284,1284,3963,3963,134,View,vBDMSPatientVisitPayor,PatientVisitPayor,EligibileAmount,float,,N,
1285,1285,1285,3966,3966,134,View,vBDMSPatientVisitPayor,PatientVisitPayor,PBLCTUID,int,FK,Y,0
1286,1286,1286,3969,3969,134,View,vBDMSPatientVisitPayor,PatientVisitPayor,ActiveFrom,datetime,,N,Jun  8 2014  2:31AM
1287,1287,1287,3970,3970,134,View,vBDMSPatientVisitPayor,PatientVisitPayor,ActiveTo,datetime,,N,
1288,1288,1288,3971,3971,134,View,vBDMSPatientVisitPayor,PatientVisitPayor,ClaimPercentage,float,,N,100
1289,1289,1289,3972,3972,134,View,vBDMSPatientVisitPayor,PatientVisitPayor,FixedCopayAmount,float,,N,
1290,1290,1290,3979,3979,135,View,vBDMSPaymentDetail,PatientPaymentDetail,PatientUID,bigint,FK,N,6
1291,1291,1291,3986,3986,135,View,vBDMSPaymentDetail,PatientPaymentDetail,CardExpiryDttm,datetime,,N,
1292,1292,1292,3989,3989,135,View,vBDMSPaymentDetail,PatientPaymentDetail,BankName,nvarchar,,N,
1293,1293,1293,3990,3990,135,View,vBDMSPaymentDetail,PatientPaymentDetail,RefundReceiptNumber,nvarchar,,N,
1294,1294,1294,3991,3991,135,View,vBDMSPaymentDetail,PatientPaymentDetail,Comments,nvarchar,,N,Test Bconnect war room
1295,1295,1295,3992,3992,135,View,vBDMSPaymentDetail,PatientPaymentDetail,IsAdvance,nvarchar,,N,Y
1296,1296,1296,4005,4005,136,View,vBDMSPayorOfficePlanPayor,PayorDetail,MWhen,datetime,,Y,Apr  1 2016  2:08AM
1297,1297,1297,4030,4030,137,View,vBDMSPayorPlan,PayorAgreement,ClaimPercentage,float,,N,100
1298,1298,1298,4054,4054,139,View,vBDMSPharHistorySticker,BDMSPharHistorySticker,UID,int,PK,Y,
1299,1299,1299,4055,4055,139,View,vBDMSPharHistorySticker,BDMSPharHistorySticker,PrescriptionItemUID,int,FK,Y,
1300,1300,1300,4056,4056,139,View,vBDMSPharHistorySticker,BDMSPharHistorySticker,PatientName,nvarchar,,N,
1301,1301,1301,4057,4057,139,View,vBDMSPharHistorySticker,BDMSPharHistorySticker,Quantity,int,,N,
1302,1302,1302,4058,4058,139,View,vBDMSPharHistorySticker,BDMSPharHistorySticker,DrugName,nvarchar,,N,
1303,1303,1303,4059,4059,139,View,vBDMSPharHistorySticker,BDMSPharHistorySticker,LabelText,nvarchar,,N,
1304,1304,1304,4060,4060,139,View,vBDMSPharHistorySticker,BDMSPharHistorySticker,Dosage,float,,N,
1305,1305,1305,4061,4061,139,View,vBDMSPharHistorySticker,BDMSPharHistorySticker,ItemUOM,nvarchar,,N,
1306,1306,1306,4062,4062,139,View,vBDMSPharHistorySticker,BDMSPharHistorySticker,Frequency,nvarchar,,N,
1307,1307,1307,4063,4063,139,View,vBDMSPharHistorySticker,BDMSPharHistorySticker,PatientInstruction,nvarchar,,N,
1308,1308,1308,4064,4064,139,View,vBDMSPharHistorySticker,BDMSPharHistorySticker,DoctorInstruction,nvarchar,,N,
1309,1309,1309,4065,4065,139,View,vBDMSPharHistorySticker,BDMSPharHistorySticker,CUser,int,,Y,
1310,1310,1310,4066,4066,139,View,vBDMSPharHistorySticker,BDMSPharHistorySticker,CWhen,datetime,,Y,
1311,1311,1311,4067,4067,139,View,vBDMSPharHistorySticker,BDMSPharHistorySticker,MUser,int,,Y,
1312,1312,1312,4068,4068,139,View,vBDMSPharHistorySticker,BDMSPharHistorySticker,MWhen,datetime,,Y,
1313,1313,1313,4069,4069,139,View,vBDMSPharHistorySticker,BDMSPharHistorySticker,StatusFlag,varchar,,Y,
1314,1314,1314,4070,4070,139,View,vBDMSPharHistorySticker,BDMSPharHistorySticker,IdentifyingType,nvarchar,,N,
1315,1315,1315,4071,4071,139,View,vBDMSPharHistorySticker,BDMSPharHistorySticker,OwnerOrganisationUID,int,FK,Y,
1316,1316,1316,4077,4077,140,View,vBDMSPrescription,Prescription,PRITYUID,int,FK,Y,169
1317,1317,1317,4082,4082,140,View,vBDMSPrescription,Prescription,Comments,nvarchar,,Y,
1318,1318,1318,4084,4084,140,View,vBDMSPrescription,Prescription,OwnerOrganisationUID,int,FK,Y,18
1319,1319,1319,4085,4085,140,View,vBDMSPrescription,Prescription,DispensedDttm,datetime,,N,
1320,1320,1320,4090,4090,140,View,vBDMSPrescription,Prescription,IsIPFill,nvarchar,,N,
1321,1321,1321,4106,4106,141,View,VBDMSPresItemOwnMed,PrescriptionItem,MWhen,datetime,,Y,Jun  8 2014  3:53AM
1322,1322,1322,4112,4112,141,View,VBDMSPresItemOwnMed,PrescriptionItem,LocalInstructionText,nvarchar,,N,
1323,1323,1323,4123,4123,142,View,vBDMSR2CDEBIT,PatientPaymentDetail,CUser,int,,Y,2441
1324,1324,1324,4125,4125,142,View,vBDMSR2CDEBIT,PatientPaymentDetail,OwnerOrganisationUID,int,FK,Y,18
1325,1325,1325,4130,4130,142,View,vBDMSR2CDEBIT,PatientPaymentDetail,ParentBillNumber,nvarchar,,N,
1326,1326,1326,4131,4131,142,View,vBDMSR2CDEBIT,PatientPaymentDetail,ParentReceiptNumber,nvarchar,,N,
1327,1327,1327,4132,4132,142,View,vBDMSR2CDEBIT,PatientPaymentDetail,OpticalOrderUID,bigint,FK,N,
1328,1328,1328,4133,4133,142,View,vBDMSR2CDEBIT,PatientPaymentDetail,BankUID,int,FK,N,
1329,1329,1329,4134,4134,142,View,vBDMSR2CDEBIT,PatientPaymentDetail,Branch,nvarchar,,N,
1330,1330,1330,4140,4140,142,View,vBDMSR2CDEBIT,Patient,DOBComputed,nvarchar,,Y,0
1331,1331,1331,4165,4165,143,View,vBDMSR2CITemPatientBillableitem,PatientBillableItem,OrderSetUID,int,FK,N,
1332,1332,1332,4170,4170,143,View,vBDMSR2CITemPatientBillableitem,BillingService,UID,int,PK,Y,1
1333,1333,1333,4171,4171,143,View,vBDMSR2CITemPatientBillableitem,BillingService,ServiceCode,nvarchar,,Y,410101
1334,1334,1334,4172,4172,143,View,vBDMSR2CITemPatientBillableitem,BillingService,Description,nvarchar,,N,_________________(Drugs/Medicine)
1335,1335,1335,4173,4173,143,View,vBDMSR2CITemPatientBillableitem,fBDMSGetDoctorR2C,Order Item Order Doctor Unique Number,int,,Y,
1336,1336,1336,4174,4174,143,View,vBDMSR2CITemPatientBillableitem,fBDMSGetDoctorR2C,Order Item Order Doctor Code,nvarchar,,Y,
1337,1337,1337,4175,4175,143,View,vBDMSR2CITemPatientBillableitem,fBDMSGetDoctorR2C,Order Item Order Doctor Description,nvarchar,,Y,
1338,1338,1338,4176,4176,143,View,vBDMSR2CITemPatientBillableitem,fBDMSGetDoctorR2C,Order Item Executed Date,varchar,,Y,
1339,1339,1339,4177,4177,143,View,vBDMSR2CITemPatientBillableitem,fBDMSGetDoctorR2C,Order Item Executed Time,varchar,,Y,
1340,1340,1340,4178,4178,143,View,vBDMSR2CITemPatientBillableitem,fBDMSGetDoctorR2C,Order Item Executed Doctor Unique Number,int,,Y,
1341,1341,1341,4179,4179,143,View,vBDMSR2CITemPatientBillableitem,fBDMSGetDoctorR2C,Order Item Executed Doctor Code,nvarchar,,Y,
1342,1342,1342,4180,4180,143,View,vBDMSR2CITemPatientBillableitem,fBDMSGetDoctorR2C,Order Item Executed Doctor Description,nvarchar,,Y,
1343,1343,1343,4181,4181,143,View,vBDMSR2CITemPatientBillableitem,fBDMSGetDoctorR2C,Order Item Verified Date,varchar,,Y,
1344,1344,1344,4182,4182,143,View,vBDMSR2CITemPatientBillableitem,fBDMSGetDoctorR2C,Order Item Verified Time,varchar,,Y,
1345,1345,1345,4183,4183,143,View,vBDMSR2CITemPatientBillableitem,fBDMSGetDoctorR2C,Order Item Verified Doctor Unique Number,int,,Y,
1346,1346,1346,4184,4184,143,View,vBDMSR2CITemPatientBillableitem,fBDMSGetDoctorR2C,Order Item Verified Doctor Code,nvarchar,,Y,
1347,1347,1347,4185,4185,143,View,vBDMSR2CITemPatientBillableitem,fBDMSGetDoctorR2C,Order Item Verified Doctor Description,nvarchar,,Y,
1348,1348,1348,4186,4186,143,View,vBDMSR2CITemPatientBillableitem,fBDMSgetReferencevalue,ValueCode,nvarchar,,Y,
1349,1349,1349,4187,4187,143,View,vBDMSR2CITemPatientBillableitem,fBDMSgetReferencevalue,DescriptionName,nvarchar,,Y,
1350,1350,1350,4189,4189,143,View,vBDMSR2CITemPatientBillableitem,PatientPackage,BillPackageUID,int,FK,N,45
1351,1351,1351,4194,4194,143,View,vBDMSR2CITemPatientBillableitem,PatientOrderDetail,CWhen,datetime,,Y,Jun  8 2014  2:31AM
1352,1352,1352,4207,4207,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolBillingroup,SubBillUID,int,FK,Y,
1353,1353,1353,4208,4208,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolBillingroup,SubBillCode,nvarchar,,Y,
1354,1354,1354,4209,4209,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolBillingroup,SubBillName,nvarchar,,Y,
1355,1355,1355,4210,4210,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolBillingroup,GrpBillUID,int,FK,Y,
1356,1356,1356,4211,4211,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolBillingroup,GrpBillCode,nvarchar,,Y,
1357,1357,1357,4212,4212,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolBillingroup,GrpBillName,nvarchar,,Y,
1358,1358,1358,4213,4213,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolLocation,UIDLocation,int,,Y,
1359,1359,1359,4214,4214,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolLocation,Codelocation,nvarchar,,Y,
1360,1360,1360,4215,4215,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolLocation,NameLocation,nvarchar,,Y,
1361,1361,1361,4216,4216,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolLocation,UIDDepartment,int,,Y,
1362,1362,1362,4217,4217,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolLocation,CodeDepartment,int,,Y,
1363,1363,1363,4218,4218,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolLocation,NameDepartment,nvarchar,,Y,
1364,1364,1364,4221,4221,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolOrderSet,UIDOrderSet,int,,Y,
1365,1365,1365,4222,4222,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolOrderSet,CodeOrderSet,nvarchar,,Y,
1366,1366,1366,4223,4223,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolOrderSet,NameOrderSet,nvarchar,,Y,
1367,1367,1367,4224,4224,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolOrderSet,UIDOrdetSetSubcatOrderSet,int,,Y,
1368,1368,1368,4225,4225,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolOrderSet,CodeOrdetSetSubcatOrderSet,nvarchar,,Y,
1369,1369,1369,4226,4226,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolOrderSet,NameOrdetSetSubcatOrderSet,nvarchar,,Y,
1370,1370,1370,4227,4227,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolOrderSet,UIDOrderCatOrderSet,int,,Y,
1371,1371,1371,4228,4228,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolOrderSet,CodeOrderCatOrderSet,nvarchar,,Y,
1372,1372,1372,4229,4229,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolOrderSet,NameOrderCatOrderSet,nvarchar,,Y,
1373,1373,1373,4230,4230,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolOrderSet,UIDBillSubOrderSet,int,,Y,
1374,1374,1374,4231,4231,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolOrderSet,CodeBillSubOrderSet,nvarchar,,Y,
1375,1375,1375,4232,4232,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolOrderSet,NameBillSubOrderSet,nvarchar,,Y,
1376,1376,1376,4233,4233,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolOrderSet,UIDBillGrpOrderSet,int,,Y,
1377,1377,1377,4234,4234,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolOrderSet,CodeBillGrpOrderSet,nvarchar,,Y,
1378,1378,1378,4235,4235,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolOrderSet,NameBillGrpOrderSet,nvarchar,,Y,
1379,1379,1379,4236,4236,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolOrderCatSubcat,SubCatUID,int,FK,Y,
1380,1380,1380,4237,4237,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolOrderCatSubcat,SubCatCode,nvarchar,,Y,
1381,1381,1381,4238,4238,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolOrderCatSubcat,SubcatName,nvarchar,,Y,
1382,1382,1382,4239,4239,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolOrderCatSubcat,OrderCatUID,int,FK,Y,
1383,1383,1383,4240,4240,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolOrderCatSubcat,OrderCatCode,nvarchar,,Y,
1384,1384,1384,4241,4241,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolOrderCatSubcat,OrderCatName,nvarchar,,Y,
1385,1385,1385,4242,4242,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolPackage,UIDPackage,int,,Y,
1386,1386,1386,4243,4243,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolPackage,CodePackage,nvarchar,,Y,
1387,1387,1387,4244,4244,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolPackage,NamePackage,nvarchar,,Y,
1388,1388,1388,4245,4245,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolPackage,UIDSubcatPackage,int,,Y,
1389,1389,1389,4246,4246,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolPackage,CodeSubcatPackage,nvarchar,,Y,
1390,1390,1390,4247,4247,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolPackage,NameSubcatPackage,nvarchar,,Y,
1391,1391,1391,4248,4248,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolPackage,UIDCatPackage,int,,Y,
1392,1392,1392,4249,4249,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolPackage,CodeCatPackage,nvarchar,,Y,
1393,1393,1393,4250,4250,143,View,vBDMSR2CITemPatientBillableitem,vBDMSR2CToolPackage,NameCatPackage,nvarchar,,Y,
1394,1394,1394,4259,4259,144,View,vBDMSR2CITemPatientBilleditemBilled,PatientBilleditem,UID,bigint,PK,Y,267
1395,1395,1395,4260,4260,144,View,vBDMSR2CITemPatientBilleditemBilled,PatientBilleditem,PatientBillUID,bigint,FK,Y,1
1396,1396,1396,4261,4261,144,View,vBDMSR2CITemPatientBilleditemBilled,PatientBilleditem,EventOccuredDttm,datetime,,Y,Jun  8 2014  2:34AM
1397,1397,1397,4262,4262,144,View,vBDMSR2CITemPatientBilleditemBilled,PatientBilleditem,ServiceName,nvarchar,,Y,Lab Test
1398,1398,1398,4263,4263,144,View,vBDMSR2CITemPatientBilleditemBilled,PatientBilleditem,BillableItemUID,int,FK,Y,0
1399,1399,1399,4264,4264,144,View,vBDMSR2CITemPatientBilleditemBilled,PatientBilleditem,StatusFlag,nvarchar,,Y,A
1400,1400,1400,4265,4265,144,View,vBDMSR2CITemPatientBilleditemBilled,PatientBilleditem,PatientBillableItemUID,bigint,FK,N,0
1401,1401,1401,4266,4266,144,View,vBDMSR2CITemPatientBilleditemBilled,PatientBilleditem,Discount,float,,N,0
1402,1402,1402,4267,4267,144,View,vBDMSR2CITemPatientBilleditemBilled,PatientBilleditem,NetAmount,float,,N,120
1403,1403,1403,4268,4268,144,View,vBDMSR2CITemPatientBilleditemBilled,PatientBilleditem,ItemMultiplier,float,,N,1
1404,1404,1404,4269,4269,144,View,vBDMSR2CITemPatientBilleditemBilled,PatientBilleditem,ItemName,nvarchar,,N,Chest AP Upright
1405,1405,1405,4270,4270,144,View,vBDMSR2CITemPatientBilleditemBilled,PatientBilleditem,BillPackageUID,int,FK,N,
1406,1406,1406,4271,4271,144,View,vBDMSR2CITemPatientBilleditemBilled,PatientBilleditem,PatientOrderDetailUID,int,FK,N,
1407,1407,1407,4471,4471,146,View,vBDMSR2CITemPatientBilleditemBilledSaleReturn,PatientBilledItem,PatientOrderDetailUID,int,FK,N,
1408,1408,1408,4472,4472,146,View,vBDMSR2CITemPatientBilleditemBilledSaleReturn,SaleReturnList,SaleReturnUID,int,FK,Y,1
1409,1409,1409,4473,4473,146,View,vBDMSR2CITemPatientBilleditemBilledSaleReturn,SaleReturnList,Quantity,float,,Y,3
1410,1410,1410,4474,4474,146,View,vBDMSR2CITemPatientBilleditemBilledSaleReturn,SaleReturnList,StatusFlag,nvarchar,,Y,A
1411,1411,1411,4475,4475,146,View,vBDMSR2CITemPatientBilleditemBilledSaleReturn,SaleReturnList,PatientBilledItemUID,bigint,FK,N,
1412,1412,1412,4516,4516,146,View,vBDMSR2CITemPatientBilleditemBilledSaleReturn,SaleReturn,UID,int,PK,Y,140
1413,1413,1413,4517,4517,146,View,vBDMSR2CITemPatientBilleditemBilledSaleReturn,SaleReturn,ReturnDttm,datetime,,Y,Jun  8 2014  3:47AM
1414,1414,1414,4518,4518,146,View,vBDMSR2CITemPatientBilleditemBilledSaleReturn,SaleReturn,StatusFlag,nvarchar,,Y,A
1415,1415,1415,4519,4519,146,View,vBDMSR2CITemPatientBilleditemBilledSaleReturn,SaleReturn,ReturnID,nvarchar,,N,SRT36498
1416,1416,1416,4670,4670,148,View,vBDMSR2CPatientBill,PatientBilledItem,BDMSPatientBillableItemUID,int,FK,N,
1417,1417,1417,4683,4683,148,View,vBDMSR2CPatientBill,PatientBill,MWhen,datetime,,Y,Jun  8 2014  3:28AM
1418,1418,1418,4689,4689,148,View,vBDMSR2CPatientBill,PatientBill,RefundBillNumber,nvarchar,,N,
1419,1419,1419,4693,4693,148,View,vBDMSR2CPatientBill,PatientBill,ARFLAG,varchar,,N,
1420,1420,1420,4694,4694,148,View,vBDMSR2CPatientBill,PatientBill,ClaimAmount,decimal,,N,
1421,1421,1421,4695,4695,148,View,vBDMSR2CPatientBill,PatientBill,InsuranceNumber,varchar,,N,
1422,1422,1422,4696,4696,148,View,vBDMSR2CPatientBill,PatientBill,CancelledDttm,datetime,,N,
1423,1423,1423,4817,4817,156,View,vBDMSR2CVisitDetail,PatientEmployerDetail,StatusFlag,nvarchar,,Y,O
1424,1424,1424,4820,4820,156,View,vBDMSR2CVisitDetail,PatientEmployerDetail,EMPSTUID,int,FK,N,46126
1425,1425,1425,4834,4834,156,View,vBDMSR2CVisitDetail,fBDMSGetMEDandFinanceByVisitUIDR2C,Medical Discharge Date,varchar,,Y,
1426,1426,1426,4835,4835,156,View,vBDMSR2CVisitDetail,fBDMSGetMEDandFinanceByVisitUIDR2C,Medical Discharge Time,varchar,,Y,
1427,1427,1427,4836,4836,156,View,vBDMSR2CVisitDetail,fBDMSGetMEDandFinanceByVisitUIDR2C,Financial Discharge Date,varchar,,Y,
1428,1428,1428,4837,4837,156,View,vBDMSR2CVisitDetail,fBDMSGetMEDandFinanceByVisitUIDR2C,Financial Discharge Time,varchar,,Y,
1429,1429,1429,4848,4848,156,View,vBDMSR2CVisitDetail,PatientVisit,CurrentBedUID,int,FK,N,
1430,1430,1430,4850,4850,156,View,vBDMSR2CVisitDetail,Location,ParentLocationUID,int,FK,N,
1431,1431,1431,4854,4854,157,View,vBDMSReceivePurchase,GRNItemList,UID,int,PK,Y,1
1432,1432,1432,4858,4858,157,View,vBDMSReceivePurchase,GRNItemList,IMUOMUID,int,FK,Y,112007
1433,1433,1433,4859,4859,157,View,vBDMSReceivePurchase,GRNItemList,BatchID,nvarchar,,Y,
1434,1434,1434,4863,4863,157,View,vBDMSReceivePurchase,GRNItemList,Discount,float,,N,
1435,1435,1435,4873,4873,157,View,vBDMSReceivePurchase,GRNDetail,ManufacturerUID,int,FK,Y,3867
1436,1436,1436,4877,4877,157,View,vBDMSReceivePurchase,GRNDetail,Comments,nvarchar,,N,FF 18SUP 0100001196
1437,1437,1437,4881,4881,157,View,vBDMSReceivePurchase,GRNDetail,GRNStatusUID,int,FK,N,5410
1438,1438,1438,4882,4882,157,View,vBDMSReceivePurchase,GRNDetail,GRNTYPUID,int,FK,N,13773
1439,1439,1439,4883,4883,158,View,vBDMSreport_VSVH_ADMTRN,PatientConsultation,UID,bigint,PK,Y,1
1440,1440,1440,4884,4884,158,View,vBDMSreport_VSVH_ADMTRN,PatientConsultation,CareproviderUID,int,FK,Y,1053
1441,1441,1441,4885,4885,158,View,vBDMSreport_VSVH_ADMTRN,PatientConsultation,StatusFlag,nvarchar,,Y,D
1442,1442,1442,4886,4886,158,View,vBDMSreport_VSVH_ADMTRN,PatientConsultation,StartDttm,datetime,,N,Jun  8 2014  3:04AM
1443,1443,1443,4887,4887,158,View,vBDMSreport_VSVH_ADMTRN,PatientConsultation,EndDttm,datetime,,N,
